,photo_url,captions,hashtags,interest
62,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/90054523_154697259032281_7363488480270265872_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=SwbvpEgYN_QAX8zAYmA&oh=b2d97b81dc2cd6d3758fc32f25c98e62&oe=5F02BCF8,"As our nation and the world rally to slow the spread of COVID-19, Freddys remains committed to the health and well-being of our Team Members and Guests. Beginning Wednesday, March 18, we will close our dining rooms at corporate-owned locations, focusing all Team Member activity on the quality, accuracy, and speed of our drive-thru, to serve you The Freddys Way. Our two corporate locations without drive-thru service will offer carry-out service only. While understanding the needs of their local communities, a large number of our franchisees and operators have already chosen to follow the guidance of the CDC and local health officials by closing their dining areas, and we encourage all franchisees to adopt similar operational procedures at this time. Please be patient with our teams as they manage through these unique times. Hours may fluctuate and delivery remains available in select areas, so please check with your local Freddys to confirm todays hours of operation.",[],industry
63,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/90056828_203995027334979_9163374801174088361_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=5-CBd6e1oiMAX8c9zZ3&oh=67052d656d3b196f55392c4f4fb5304e&oe=5F021768,It's fry o'clock somewhere. : @tastefullytrue,[],industry
64,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/89827538_227862505065166_4263195991171733105_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=748zCGHQjCcAX9F1ndB&oh=0e68af00159ae5e133a27784d33218c7&oe=5F01B872,Did you know Freddys was named as one of the top family-friendly restaurants of 2019 in a survey of millennials by Restaurant Business? We are honored by this recognition from our loyal : @wyndot,"['familyfriendly', 'FredHeads!']",industry
65,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/89803253_493058481570505_8452704478550785396_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=CH3IV5Eobm0AX_QhHp7&oh=7272797fa1799c3c73d769efd898e7e5&oe=5F01C470,A FredHead's favorite sight! : @dev_kev.eats,[],industry
66,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/90089182_654753488402390_1136105071915497539_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=EMKKQmLcJ6AAX-NCjJY&oh=8bb3a325cee0d573904070b61cb75abd&oe=5F035849,When they call your order number at Freddy's : @grettart,['BestFeeling'],industry
67,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/89749962_248245996201218_7284472872102051485_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=2CIBYnRmvcAAX9QLJJ9&oh=57d95f4a70514c8d40ee883aef0a2306&oe=5F030A2C,Like if this picture is making you hungry : @restaurant_archive,"['ViennaBeef', 'AllBeefChili']",industry
68,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/89228031_572479430143792_6829202594299625715_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=0FXWYj5M1ZkAX9OAZ2r&oh=bafec8d2ef9c64ea0374e634d6e580e0&oe=5F0181D3,"Hot fudge, that frozen custard looks amazing.",[],industry
69,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/88968608_198116704861895_8302171115645151104_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=CbIfwWZdLLoAX_OqyJJ&oh=3e32db028e09fd56112f9414f0907bc0&oe=5F03BE13,Fish & Chips Basket - available for a limited time at participating locations!,[],industry
70,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/88197163_152776395838397_4115917991948646362_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=gaTSQOsx31YAX-bK3g8&oh=e2488fb9fe3cf825714bc619209f7a2a&oe=5F02CC51,"Shake it up, baby! : @mdesign.eats",[],industry
71,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/88303488_207913203909995_421532110286609641_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=CyefyyuDKMsAX9DbQoR&oh=db34bfaf43445c2bbad9269c72a04fca&oe=5F011003,Double tap if you need this chicken sandwich right now : @andrewghaines,['Need'],industry
72,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/87646540_2465239360383791_221242787808835707_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=QW5BmnUIuyEAX8pVBR8&oh=7da11b282ab399e49f860642de3a79d6&oe=5F037684,"If you give a dog a , they're going to want to lick the bowl clean! : @stella_chihuahuavibe","['pupcup,']",industry
73,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/87425214_178349933618426_1367432503253946701_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=lrb91KJFP3EAX-miaV3&oh=8186e00e0be5677a9dfe33b6c2f1f325&oe=5F006FCB,An extra order of fries never hurts : @adventuresinmascara,['FriesForDays'],industry
74,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/87649692_226706095041477_42855642190149038_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=-yJkZVv2dnwAX8_MpXn&oh=15bcbc4af0d8f1cdb25bc44982d0b764&oe=5F01B081,When you've been looking forward to Freddy's all day : @radi0rulz,['burgertime'],industry
75,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/84334647_673891356747511_1209551696531497453_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=XGaQ1yv-AbMAX9F7djZ&oh=b8cc42b50fc061f08c375f8f0ca389a6&oe=5F0385AF,Celebrating the best way we know how,"['AllBeefChili', 'NationalChiliDay']",industry
76,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/85217665_652377515573512_331967395355920481_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=8FVOxVdRgxIAX_DBdGw&oh=0bca8a2efc06db69ec7734b9d1b55aaf&oe=5F0246A8,"Introducing the Peanut Butter Fudge Crunch Concrete! Creamy vanilla custard blended with crunchy waffle cone, decadent fudge, and smooth peanut butter, topped with whipped cream and peanut butter cup crumbles. Available for a limited time at participating Freddys locations","['reeses', 'ilovefreddys']",industry
77,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/87304976_125890012190089_2544597210952600889_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=WLxRaS6QiLIAX9oq6S2&oh=0a4680b824d11a2bedf2a8787990241d&oe=5F02082D,"Hot dog, hot dog, hot diggity dog : @1903_hog",['viennabeef'],industry
78,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e15/83984377_2712822642278915_6106554596539131537_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=2_zjiQtSc-wAX_rOR69&oh=1358e87ac4d69f31cc86146fef58bc1d&oe=5F02C3BA,"Happy 95th Birthday, Freddy! Celebrate with us by enjoying 95 frozen custard",['happybdayfreddy'],industry
79,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/84772818_790153298173793_5363921917540487006_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=fDMiyHX-IV8AX-wBKWf&oh=eb695e09f3ef7dd7e2f75e50354a2f04&oe=5F02531F,The perfect picture doesn't exi : @carigrrl_tx,"['ThisIsIt', 'ItDoesExist']",industry
80,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/82765916_200089394565560_452945856295187625_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=7l_tW-RSJF0AX_29Bha&oh=c463b155569f8934ff966011b42b99cc&oe=5F026581,Freddy's views. : @sangkyun_w,[],industry
81,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/84502242_843181259459723_1614200177410568932_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=-S0vnPioyG8AX-dAKt_&oh=162b43ec315870d320615daabf03b85e&oe=5F008E22,That pickle plank though... : @r.mqz,[],industry
82,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/84985731_229364078084199_50442691121793088_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=929N8LdEnN0AX-xlgBV&oh=ec4a84fa55b4e2c41c9531b0364710d5&oe=5EDAE50B,Love language? Freddy's,['HappyValentinesDay'],industry
83,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/83881471_193674155184515_2605258503438629761_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=yyL5YfNivtIAX9U87pD&oh=547c8edec47d93e8f961acd3581dc57c&oe=5F035D2E,Tag all of your who need this in their life,"['Galentines', 'ilovefreddys']",industry
84,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/84303159_793345311183811_7892568045653623734_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=GkBDbbspqQgAX8kYKMQ&oh=23e9f63ad32e37c4f9ae01fb7305cb93&oe=5F017EF2,Love is in the Freddy's air! : @bryanalikes,[],industry
85,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/84444191_897176994047441_3338406231867185301_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=I0Hxva9W5D8AX-y3ucW&oh=43f118595875ba938abdf787d2849e4a&oe=5F02E598,Keep calm & eat a steakburger : @cardo9877,"['ilovefreddys', 'bestadvice']",industry
86,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/83421782_874440456339464_2669981534286711486_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=nX_vwgnUEYsAX8eI1iY&oh=b684ab034dbd3b57c1bbe23cf6f66aa0&oe=5F0406B9,: @cesar_saldivarr,[],industry
87,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/83591214_507814536801136_6268725392457684350_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=s4RD67Y40o0AX-jgAAw&oh=b13f4701ec8811895bfb40568384f2fb&oe=5F0132B1,: @kccheeses,[],industry
88,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/83828756_1279832148873266_5806929456630354312_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=tvCBDai26aQAX_pyDC-&oh=c9d89562626da3348212fade877d81cc&oe=5F039E8F,We found Waldo. He's been at Freddy's this whole time : @whitdowns,"['WheresWaldo', 'Freddys']",industry
89,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/83456052_122779772419119_2588610345484864387_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=KgatLlqmdtsAX_J50lb&oh=7838dbfa668dc545c47d6e5f7dcebfbf&oe=5F0279E6,"It's Fry-day, Fry-day : @mark_lieberman",[],industry
90,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/83154550_176523686963243_6944132382405125537_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=cQxVe0tEF2oAX8fXDsS&oh=01d315695b42ffc7e7b328b279f0f54d&oe=5F005F60,Hawaiian dreamin,['HawaiianDelightSundae'],industry
91,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/82938401_687597878444229_8583345119557058601_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=nEadz4x1mfEAX_YcDA8&oh=c958c6ac7ee3d890fb8657657d7fee0d&oe=5F03CDA8,"Two steakburger patties, grilled onion, and Swiss cheese, all served on toasted rye bread : @lovemesomefood_4ever8","['PattyMelt', 'YesPlease']",industry
92,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/82571893_2556959117906482_6269767636352432369_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=OaIgmjXsNQUAX82UWFy&oh=8574ec8a29eea8e236a01f5b891bccd0&oe=5F03FE40,Here for the cheese fries : @hannah_edlin,[],industry
93,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/82860190_180626393166929_6826871702889285682_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=xgUSY13TJ1wAX8ey3oj&oh=cfe1a2e24cd235b55a54b65d729639a2&oe=5F01B4E1,"Crispy and seasoned, these tasty chicken tenders come in baskets of three or five and pair well with any of our delicious sauces : @the_healthy_diva",['ilovefreddys'],industry
94,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/83287576_2985889668096624_7959987979283909395_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=N7LkC87ZdDYAX9Rfoul&oh=9d33adf33180ea19b2c23317f7404b28&oe=5F03B28D,Post-salty sweets,['WaffleConeLife'],industry
95,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/82288829_2961042670582180_6334499306473063302_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=9pIT1djjfaYAX8cSmSV&oh=4eec92d7f20dcd56013af409dbb18300&oe=5F0090C4,A celebration meal for making it through January. : @fatboypup,[],industry
96,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/81934112_839517643180228_1329904101517103800_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=jtxolUN2OhUAX-4gR0J&oh=e98ed777ed2fedca157de12ce47c65e8&oe=5F025064,Friday calls for rainbow sprinkles!,[],industry
97,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/82067531_195273274950238_4337667432371317158_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=vV_UzP258CgAX9VWSaR&oh=434674ac14d97101f62dd141c1815d11&oe=5F03C32F,"Chicago Dog, but make it Freddys style : @eatcorpuschristi","['freddys', 'viennabeef']",industry
98,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/80619984_180777233164890_4015531816111049586_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=-TwRJo27PMMAX9Mk6Wd&oh=72ccf72f10ebd38474ce51dcf4dfd7e4&oe=5F03C1FD,Eyes on the prize : @laurenlaudermilk,['frozencustard'],industry
99,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/83886792_522521951709419_3924372867922175714_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=xKjV1I7Kak4AX8ff-qr&oh=893cbc70340fc628c0f6410f629d1734&oe=5F0398FD,Twinning : @thephachanh_gamc,['ilovefreddys'],industry
100,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/83886792_522521951709419_3924372867922175714_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=xKjV1I7Kak4AX8ff-qr&oh=893cbc70340fc628c0f6410f629d1734&oe=5F0398FD,Twinning : @thephachanh_gamc,['ilovefreddys'],industry
101,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/83195856_2651244724928895_6381638151999922853_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=q5NUYAhusXIAX_BH4rT&oh=8a90409e77d49f2cd70763022f5e717a&oe=5F02CC41,We think it's time for a scoop of pure heaven,"['need', 'frozencustard']",industry
102,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/82118599_172728937288570_7201259307852928524_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=Rqj3egQkuJUAX_TsxdL&oh=242e81d8c676d63ca2708d269f304258&oe=5F0058ED,Get you a steakburger that can do it all,[],industry
103,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/84074068_514793136102099_6674752993194345969_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=KCwpaJM3kaoAX8NQ-Dg&oh=08051c25914bdd1d5b8c1c7ed8a589d5&oe=5F00EC82,A little girl with a big Freddy's appetite : @jmmac213,['nomnomnom'],industry
104,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/81587235_3016639961693268_3176723521266519760_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=W1FuzE_563cAX8p3sP0&oh=f9630720b621623057d355637f21e324&oe=5F03F20B,BRB gotta run to Freddy's! : @abqworthit,[],industry
105,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/81656359_127265065436852_5168624086114277900_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=PfS2C-2mYboAX-nGCwS&oh=71fdf6367eb5b6651f22affe4b88d26b&oe=5F043242,Sundae on a Thursday : @milkwithnosugar,['frozencustard'],industry
106,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/83117043_246013923056324_1989088088278063184_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=s751vmenyQcAX_Zkmf5&oh=b86efdb19cedb672d355e0049ca4fa51&oe=5F034DFA,"Yes, this will do : @dinewithsinta",['ilovefreddys'],industry
107,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/81239085_242701463385072_5932150910760615656_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=rcbbLnAcb0MAX95cfEm&oh=0c9718660623b5c64b92b29c33dcb33d&oe=5F0100DD,*checks to make sure no one sees you eating dessert first* : @bristolnicole,[],industry
108,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/82241286_538509920090309_8255495669742820372_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=AKcJNOQ11IwAX-LsX9l&oh=7228623532ad28709e0286c237ff4747&oe=5F0408F5,Speechless : @805foodplates,[],industry
109,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/81333593_115621246639786_8060488370900142045_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=XCVG7WcrvPUAX9LmTdy&oh=dfb951684c994374a0b7bf383719c187&oe=5F03BD4D,Swipe for cuteness : @papgangok,"['pupcup', 'ilovefreddys']",industry
110,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/79307404_151582869603763_5878453217389340678_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ZHLYrNHKGJsAX_ZcnMC&oh=0f4fb2e6e8ed21f9bbebdc44abc5d082&oe=5F040447,It's called balance : @blissedoutb,['ilovefreddys'],industry
111,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/83578005_166892351384719_1816835250500983206_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=xKC0MN01xosAX8jvBTK&oh=39daccdd46805ac27f172c326c41f013&oe=5F00C48F,It's a great day for a shake...or two. : @themostalive_,[],industry
112,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/80743266_584240882371538_3760341988478104168_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=SKqEQlT-DLsAX-uq3G1&oh=aead3db765943711faed001b75c301eb&oe=5F017381,No such thing as too much chili : @scarletdestiney,['ilovefreddys'],industry
113,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/82712419_464802184160035_8257251120408698541_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=s6mUmukl6HUAX_6avew&oh=6bb7623380979c807e7f791a4211cfd0&oe=5F013627,The prettiest sundae on the block : @lettyn77,['dirtnworms'],industry
114,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/82193965_593960431398910_6173992189849609467_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=40n9T4JH1zgAX-re6PQ&oh=c633433db37bdb632f1d06a030429216&oe=5F012FE1,GD stuff : @breckynphotography,['ilovefreddys'],industry
115,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/80751204_208289470211676_3094401625027942729_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=l4NdE-TKbLQAX8KJl8F&oh=17b5c17d61cf7909e69e12412665edd8&oe=5F00E950,Bark if you love Freddy's ! : @randoodleee,['PupCups!'],industry
116,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/81428851_506208300308310_5040646848885711936_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=qvbDBKm4DxIAX_e4gD-&oh=d4c252ba871afe10e266eecf075b08a7&oe=5F021451,A friend with fry sauce is a friend indeed. : @ckryger84,[],industry
117,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/81687440_2842769485743941_8082113543160022201_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=ceVklIvAp8IAX9GfbUO&oh=21460123f8daf56ac56f348a1a3bec04&oe=5F025B79,"Time for the weekend. But first, Freddy's! : @diecell",[],industry
118,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/79959224_557423554810127_4904763947638463978_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=BTEO-tP8dboAX_FsqGx&oh=3eee6ae4aa5735761b2f4228abfa4695&oe=5F015E5D,Say hello to your next meal. : @suds_n_nugs,[],industry
119,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/79329398_3604482216236301_5409410071192739550_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=ZYi_0vNI8jEAX-X9U8s&oh=e92e92f555ad6202a2d78905c27aed47&oe=5F02779E,Cravings = Satisfied : @miguelpartyoffour,[],industry
120,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/80640906_157879335548026_8172331099245692309_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=XcQJuwTeh0AAX_BtrBI&oh=e72ce96811ea873fb1f3205af940833f&oe=5F00E0EA,Making it through Tuesday one steakburger at a time : @oppvillagelv,['ilovefreddys'],industry
121,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/79367480_1079405949077822_6594236704366330521_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=_s2tR3y3QJwAX8FshBX&oh=1a5eba619fbc7ed4ab0edd030bc2d4b4&oe=5F033732,"Bread is cool and all, but have you tried cookies for a sandwich : @thecuisinieeweenies",['ilovefreddys'],industry
122,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/79473430_126219155526020_9193316615337247365_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=UbHbpknOsTcAX8s7sMM&oh=8c44d2de5b3b4c001b49fc0073032126&oe=5F02404C,Dinner is served : @strawberryandbananna,[],industry
123,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/80103354_171259004254044_7660827416307069034_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=RXR7jNaO-3kAX9yzlEt&oh=7340c773b871edd4890ff04eda9015ad&oe=5F037EE3,Fries and custard - a classic combination! : @arlinsgirl,[],industry
124,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/80046109_154554522512132_4996367838113820975_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=sn18DulDyGoAX8r3eye&oh=c26283cd82fa0977e0770aa49d158d94&oe=5F0104D4,Happy Fry-day! : @dany.andres.5,[],industry
125,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/78790349_1071172039899853_8944890408162145619_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=tWfRb17fsxoAX8sf2xs&oh=d443d73131cbfb8474632afd947b7cf3&oe=5F012D9F,New Year's resolution? Eat more Freddy's. : @ashtonkiesling,[],industry
126,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/81958993_2703971462979477_7306171886218043357_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=5Q88K4j9njcAX8z_eR7&oh=7458b956aa09369946d04dcd923ce322&oe=5F01BD94,Ending 2019 the best way we know how: steakburger & fries. : @foods_and_ratings,[],industry
127,https://instagram.ftun4-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/80367822_1985335824946420_2030669360445221791_n.jpg?_nc_ht=instagram.ftun4-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=BH_UvuORNrAAX-d3ekp&oh=a0337cf25c8a74c849121c903f06d5ae&oe=5F03C70C,Dinner is just better with friends : @hpu_eclub,['ilovefreddys'],industry
